is_replicate,page,page_duration,page_order,rating,sound,url,on_web,experiment,subject,normalised_rating
False,vocals-20-SAR,40.51882086167802,15,28,Quality,sounds/vocals-20-SAR/Quality.wav,False,quality,D,0.0
False,vocals-20-SAR,40.51882086167802,15,100,Interferer,sounds/vocals-20-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-20-SAR,40.51882086167802,15,60,DUR,sounds/vocals-20-SAR/DUR.wav,False,quality,D,44.44444444444444
False,vocals-20-SAR,40.51882086167802,15,100,ref,sounds/vocals-20-SAR/ref.wav,False,quality,D,100.0
False,vocals-20-SAR,40.51882086167802,15,76,CHA,sounds/vocals-20-SAR/CHA.wav,False,quality,D,66.66666666666667
False,vocals-20-SAR,40.51882086167802,15,48,KON,sounds/vocals-20-SAR/KON.wav,False,quality,D,27.77777777777778
False,vocals-26-SIR,42.42285714285714,4,68,HUA,sounds/vocals-26-SIR/HUA.wav,False,quality,D,65.95744680851064
False,vocals-26-SIR,42.42285714285714,4,6,Quality,sounds/vocals-26-SIR/Quality.wav,False,quality,D,0.0
False,vocals-26-SIR,42.42285714285714,4,21,KAM1,sounds/vocals-26-SIR/KAM1.wav,False,quality,D,15.957446808510639
False,vocals-26-SIR,42.42285714285714,4,100,Interferer,sounds/vocals-26-SIR/Interferer.wav,False,quality,D,100.0
False,vocals-26-SIR,42.42285714285714,4,100,ref,sounds/vocals-26-SIR/ref.wav,False,quality,D,100.0
False,vocals-26-SIR,42.42285714285714,4,46,RAF1,sounds/vocals-26-SIR/RAF1.wav,False,quality,D,42.5531914893617
False,vocals-26-SIR,42.42285714285714,4,38,JEO1,sounds/vocals-26-SIR/JEO1.wav,False,quality,D,34.04255319148936
False,vocals-26-SIR,42.42285714285714,4,30,KON,sounds/vocals-26-SIR/KON.wav,False,quality,D,25.53191489361702
False,vocals-49-SIR,40.17052154195005,5,71,HUA,sounds/vocals-49-SIR/HUA.wav,False,quality,D,68.47826086956522
False,vocals-49-SIR,40.17052154195005,5,8,Quality,sounds/vocals-49-SIR/Quality.wav,False,quality,D,0.0
False,vocals-49-SIR,40.17052154195005,5,27,NUG2,sounds/vocals-49-SIR/NUG2.wav,False,quality,D,20.652173913043477
False,vocals-49-SIR,40.17052154195005,5,53,JEO2,sounds/vocals-49-SIR/JEO2.wav,False,quality,D,48.91304347826087
False,vocals-49-SIR,40.17052154195005,5,34,KAM1,sounds/vocals-49-SIR/KAM1.wav,False,quality,D,28.26086956521739
False,vocals-49-SIR,40.17052154195005,5,100,Interferer,sounds/vocals-49-SIR/Interferer.wav,False,quality,D,100.0
False,vocals-49-SIR,40.17052154195005,5,100,ref,sounds/vocals-49-SIR/ref.wav,False,quality,D,100.0
False,vocals-49-SIR,40.17052154195005,5,20,STO2,sounds/vocals-49-SIR/STO2.wav,False,quality,D,13.043478260869565
False,vocals-41-SIR,51.31609977324263,3,96,HUA,sounds/vocals-41-SIR/HUA.wav,False,quality,D,95.06172839506173
False,vocals-41-SIR,51.31609977324263,3,19,Quality,sounds/vocals-41-SIR/Quality.wav,False,quality,D,0.0
False,vocals-41-SIR,51.31609977324263,3,88,RAF3,sounds/vocals-41-SIR/RAF3.wav,False,quality,D,85.18518518518519
False,vocals-41-SIR,51.31609977324263,3,100,Interferer,sounds/vocals-41-SIR/Interferer.wav,False,quality,D,100.0
False,vocals-41-SIR,51.31609977324263,3,37,DUR,sounds/vocals-41-SIR/DUR.wav,False,quality,D,22.22222222222222
False,vocals-41-SIR,51.31609977324263,3,31,UHL1,sounds/vocals-41-SIR/UHL1.wav,False,quality,D,14.814814814814815
False,vocals-41-SIR,51.31609977324263,3,100,ref,sounds/vocals-41-SIR/ref.wav,False,quality,D,100.0
False,vocals-41-SIR,51.31609977324263,3,62,NUG1,sounds/vocals-41-SIR/NUG1.wav,False,quality,D,53.08641975308642
False,vocals-25-SAR,49.226303854875255,6,100,HUA,sounds/vocals-25-SAR/HUA.wav,False,quality,D,100.0
False,vocals-25-SAR,49.226303854875255,6,21,Quality,sounds/vocals-25-SAR/Quality.wav,False,quality,D,10.227272727272727
False,vocals-25-SAR,49.226303854875255,6,100,RAF3,sounds/vocals-25-SAR/RAF3.wav,False,quality,D,100.0
False,vocals-25-SAR,49.226303854875255,6,100,Interferer,sounds/vocals-25-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-25-SAR,49.226303854875255,6,92,ref,sounds/vocals-25-SAR/ref.wav,False,quality,D,90.9090909090909
False,vocals-25-SAR,49.226303854875255,6,12,GRA2,sounds/vocals-25-SAR/GRA2.wav,False,quality,D,0.0
False,vocals-25-SAR,49.226303854875255,6,86,RAF1,sounds/vocals-25-SAR/RAF1.wav,False,quality,D,84.0909090909091
False,vocals-25-SAR,49.226303854875255,6,24,KON,sounds/vocals-25-SAR/KON.wav,False,quality,D,13.636363636363637
False,vocals-12-SAR,31.60235827664394,12,16,KAM2,sounds/vocals-12-SAR/KAM2.wav,False,quality,D,0.0
False,vocals-12-SAR,31.60235827664394,12,16,Quality,sounds/vocals-12-SAR/Quality.wav,False,quality,D,0.0
False,vocals-12-SAR,31.60235827664394,12,100,Interferer,sounds/vocals-12-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-12-SAR,31.60235827664394,12,24,DUR,sounds/vocals-12-SAR/DUR.wav,False,quality,D,9.523809523809524
False,vocals-12-SAR,31.60235827664394,12,100,ref,sounds/vocals-12-SAR/ref.wav,False,quality,D,100.0
False,vocals-12-SAR,31.60235827664394,12,19,GRA2,sounds/vocals-12-SAR/GRA2.wav,False,quality,D,3.5714285714285716
False,vocals-12-SAR,31.60235827664394,12,30,KON,sounds/vocals-12-SAR/KON.wav,False,quality,D,16.666666666666668
False,vocals-12-SAR,31.60235827664394,12,65,GRA3,sounds/vocals-12-SAR/GRA3.wav,False,quality,D,58.333333333333336
False,vocals-19-SIR,43.560634920634925,1,38,KAM2,sounds/vocals-19-SIR/KAM2.wav,False,quality,D,33.333333333333336
False,vocals-19-SIR,43.560634920634925,1,57,HUA,sounds/vocals-19-SIR/HUA.wav,False,quality,D,53.763440860215056
False,vocals-19-SIR,43.560634920634925,1,19,Quality,sounds/vocals-19-SIR/Quality.wav,False,quality,D,12.903225806451612
False,vocals-19-SIR,43.560634920634925,1,24,KAM1,sounds/vocals-19-SIR/KAM1.wav,False,quality,D,18.27956989247312
False,vocals-19-SIR,43.560634920634925,1,89,Interferer,sounds/vocals-19-SIR/Interferer.wav,False,quality,D,88.17204301075269
False,vocals-19-SIR,43.560634920634925,1,100,ref,sounds/vocals-19-SIR/ref.wav,False,quality,D,100.0
False,vocals-19-SIR,43.560634920634925,1,7,KON,sounds/vocals-19-SIR/KON.wav,False,quality,D,0.0
False,vocals-19-SIR,43.560634920634925,1,44,GRA3,sounds/vocals-19-SIR/GRA3.wav,False,quality,D,39.784946236559136
False,vocals-42-SAR,50.06222222222226,2,40,KAM2,sounds/vocals-42-SAR/KAM2.wav,False,quality,D,36.170212765957444
False,vocals-42-SAR,50.06222222222226,2,6,Quality,sounds/vocals-42-SAR/Quality.wav,False,quality,D,0.0
False,vocals-42-SAR,50.06222222222226,2,78,UHL3,sounds/vocals-42-SAR/UHL3.wav,False,quality,D,76.59574468085107
False,vocals-42-SAR,50.06222222222226,2,100,Interferer,sounds/vocals-42-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-42-SAR,50.06222222222226,2,100,ref,sounds/vocals-42-SAR/ref.wav,False,quality,D,100.0
False,vocals-42-SAR,50.06222222222226,2,48,CHA,sounds/vocals-42-SAR/CHA.wav,False,quality,D,44.680851063829785
False,vocals-42-SAR,50.06222222222226,2,32,NUG3,sounds/vocals-42-SAR/NUG3.wav,False,quality,D,27.659574468085108
False,vocals-42-SAR,50.06222222222226,2,13,KON,sounds/vocals-42-SAR/KON.wav,False,quality,D,7.446808510638298
False,vocals-24-SAR,36.548208616780016,10,80,HUA,sounds/vocals-24-SAR/HUA.wav,False,quality,D,74.68354430379746
False,vocals-24-SAR,36.548208616780016,10,21,Quality,sounds/vocals-24-SAR/Quality.wav,False,quality,D,0.0
False,vocals-24-SAR,36.548208616780016,10,90,RAF2,sounds/vocals-24-SAR/RAF2.wav,False,quality,D,87.34177215189874
False,vocals-24-SAR,36.548208616780016,10,50,KAM1,sounds/vocals-24-SAR/KAM1.wav,False,quality,D,36.70886075949367
False,vocals-24-SAR,36.548208616780016,10,100,Interferer,sounds/vocals-24-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-24-SAR,36.548208616780016,10,100,ref,sounds/vocals-24-SAR/ref.wav,False,quality,D,100.0
False,vocals-24-SAR,36.548208616780016,10,30,STO2,sounds/vocals-24-SAR/STO2.wav,False,quality,D,11.39240506329114
False,vocals-24-SAR,36.548208616780016,10,40,GRA3,sounds/vocals-24-SAR/GRA3.wav,False,quality,D,24.050632911392405
False,vocals-48-SAR,51.548299319727846,0,41,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,quality,D,41.0
False,vocals-48-SAR,51.548299319727846,0,74,HUA,sounds/vocals-48-SAR/HUA.wav,False,quality,D,74.0
False,vocals-48-SAR,51.548299319727846,0,15,Quality,sounds/vocals-48-SAR/Quality.wav,False,quality,D,15.0
False,vocals-48-SAR,51.548299319727846,0,86,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,quality,D,86.0
False,vocals-48-SAR,51.548299319727846,0,100,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-48-SAR,51.548299319727846,0,100,ref,sounds/vocals-48-SAR/ref.wav,False,quality,D,100.0
False,vocals-48-SAR,51.548299319727846,0,0,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,quality,D,0.0
False,vocals-48-SAR,51.548299319727846,0,63,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,quality,D,63.0
False,vocals-30-SIR,54.9616326530612,9,67,HUA,sounds/vocals-30-SIR/HUA.wav,False,quality,D,50.74626865671642
False,vocals-30-SIR,54.9616326530612,9,33,Quality,sounds/vocals-30-SIR/Quality.wav,False,quality,D,0.0
False,vocals-30-SIR,54.9616326530612,9,50,JEO2,sounds/vocals-30-SIR/JEO2.wav,False,quality,D,25.37313432835821
False,vocals-30-SIR,54.9616326530612,9,100,Interferer,sounds/vocals-30-SIR/Interferer.wav,False,quality,D,100.0
False,vocals-30-SIR,54.9616326530612,9,100,ref,sounds/vocals-30-SIR/ref.wav,False,quality,D,100.0
False,vocals-30-SIR,54.9616326530612,9,63,CHA,sounds/vocals-30-SIR/CHA.wav,False,quality,D,44.776119402985074
False,vocals-30-SIR,54.9616326530612,9,85,RAF1,sounds/vocals-30-SIR/RAF1.wav,False,quality,D,77.61194029850746
False,vocals-30-SIR,54.9616326530612,9,85,NUG3,sounds/vocals-30-SIR/NUG3.wav,False,quality,D,77.61194029850746
False,vocals-45-SIR,42.44607709750562,13,38,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,quality,D,29.545454545454547
False,vocals-45-SIR,42.44607709750562,13,91,HUA,sounds/vocals-45-SIR/HUA.wav,False,quality,D,89.77272727272727
False,vocals-45-SIR,42.44607709750562,13,12,Quality,sounds/vocals-45-SIR/Quality.wav,False,quality,D,0.0
False,vocals-45-SIR,42.44607709750562,13,80,STO1,sounds/vocals-45-SIR/STO1.wav,False,quality,D,77.27272727272727
False,vocals-45-SIR,42.44607709750562,13,87,RAF2,sounds/vocals-45-SIR/RAF2.wav,False,quality,D,85.22727272727273
False,vocals-45-SIR,42.44607709750562,13,94,Interferer,sounds/vocals-45-SIR/Interferer.wav,False,quality,D,93.18181818181819
False,vocals-45-SIR,42.44607709750562,13,73,UHL1,sounds/vocals-45-SIR/UHL1.wav,False,quality,D,69.31818181818181
False,vocals-45-SIR,42.44607709750562,13,100,ref,sounds/vocals-45-SIR/ref.wav,False,quality,D,100.0
False,vocals-10-SIR,30.418140589569134,11,82,HUA,sounds/vocals-10-SIR/HUA.wav,False,quality,D,77.21518987341773
False,vocals-10-SIR,30.418140589569134,11,21,Quality,sounds/vocals-10-SIR/Quality.wav,False,quality,D,0.0
False,vocals-10-SIR,30.418140589569134,11,51,NUG2,sounds/vocals-10-SIR/NUG2.wav,False,quality,D,37.9746835443038
False,vocals-10-SIR,30.418140589569134,11,94,RAF2,sounds/vocals-10-SIR/RAF2.wav,False,quality,D,92.40506329113924
False,vocals-10-SIR,30.418140589569134,11,41,KAM1,sounds/vocals-10-SIR/KAM1.wav,False,quality,D,25.31645569620253
False,vocals-10-SIR,30.418140589569134,11,100,Interferer,sounds/vocals-10-SIR/Interferer.wav,False,quality,D,100.0
False,vocals-10-SIR,30.418140589569134,11,100,ref,sounds/vocals-10-SIR/ref.wav,False,quality,D,100.0
False,vocals-10-SIR,30.418140589569134,11,72,KON,sounds/vocals-10-SIR/KON.wav,False,quality,D,64.55696202531645
False,vocals-11-SAR,37.29124716553281,7,81,HUA,sounds/vocals-11-SAR/HUA.wav,False,quality,D,81.0
False,vocals-11-SAR,37.29124716553281,7,17,Quality,sounds/vocals-11-SAR/Quality.wav,False,quality,D,17.0
False,vocals-11-SAR,37.29124716553281,7,28,STO1,sounds/vocals-11-SAR/STO1.wav,False,quality,D,28.0
False,vocals-11-SAR,37.29124716553281,7,91,RAF2,sounds/vocals-11-SAR/RAF2.wav,False,quality,D,91.0
False,vocals-11-SAR,37.29124716553281,7,0,KAM1,sounds/vocals-11-SAR/KAM1.wav,False,quality,D,0.0
False,vocals-11-SAR,37.29124716553281,7,100,Interferer,sounds/vocals-11-SAR/Interferer.wav,False,quality,D,100.0
False,vocals-11-SAR,37.29124716553281,7,60,ref,sounds/vocals-11-SAR/ref.wav,False,quality,D,60.0
False,vocals-11-SAR,37.29124716553281,7,45,GRA3,sounds/vocals-11-SAR/GRA3.wav,False,quality,D,45.0
True,vocals-18-SIR,40.14730158730163,16,44,HUA,sounds/vocals-18-SIR/HUA.wav,False,quality,D,32.467532467532465
True,vocals-18-SIR,40.14730158730163,16,19,Quality,sounds/vocals-18-SIR/Quality.wav,False,quality,D,0.0
True,vocals-18-SIR,40.14730158730163,16,91,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,quality,D,93.50649350649351
True,vocals-18-SIR,40.14730158730163,16,82,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,quality,D,81.81818181818181
True,vocals-18-SIR,40.14730158730163,16,43,OZE,sounds/vocals-18-SIR/OZE.wav,False,quality,D,31.16883116883117
True,vocals-18-SIR,40.14730158730163,16,96,ref,sounds/vocals-18-SIR/ref.wav,False,quality,D,100.0
True,vocals-18-SIR,40.14730158730163,16,52,NUG1,sounds/vocals-18-SIR/NUG1.wav,False,quality,D,42.857142857142854
True,vocals-18-SIR,40.14730158730163,16,52,GRA3,sounds/vocals-18-SIR/GRA3.wav,False,quality,D,42.857142857142854
True,vocals-47-SAR,183.10095238095238,0,0,Quality,sounds/vocals-47-SAR/Quality.wav,False,quality,P,0.0
True,vocals-47-SAR,183.10095238095238,0,40,STO1,sounds/vocals-47-SAR/STO1.wav,False,quality,P,40.0
True,vocals-47-SAR,183.10095238095238,0,7,KAM1,sounds/vocals-47-SAR/KAM1.wav,False,quality,P,7.0
True,vocals-47-SAR,183.10095238095238,0,100,Interferer,sounds/vocals-47-SAR/Interferer.wav,False,quality,P,100.0
True,vocals-47-SAR,183.10095238095238,0,30,OZE,sounds/vocals-47-SAR/OZE.wav,False,quality,P,30.0
True,vocals-47-SAR,183.10095238095238,0,100,ref,sounds/vocals-47-SAR/ref.wav,False,quality,P,100.0
True,vocals-47-SAR,183.10095238095238,0,73,RAF1,sounds/vocals-47-SAR/RAF1.wav,False,quality,P,73.0
True,vocals-47-SAR,183.10095238095238,0,69,GRA3,sounds/vocals-47-SAR/GRA3.wav,False,quality,P,69.0
False,vocals-18-SIR,88.39836734693881,6,64,HUA,sounds/vocals-18-SIR/HUA.wav,False,quality,P,64.0
False,vocals-18-SIR,88.39836734693881,6,0,Quality,sounds/vocals-18-SIR/Quality.wav,False,quality,P,0.0
False,vocals-18-SIR,88.39836734693881,6,98,Interferer,sounds/vocals-18-SIR/Interferer.wav,False,quality,P,98.0
False,vocals-18-SIR,88.39836734693881,6,17,UHL1,sounds/vocals-18-SIR/UHL1.wav,False,quality,P,17.0
False,vocals-18-SIR,88.39836734693881,6,11,OZE,sounds/vocals-18-SIR/OZE.wav,False,quality,P,11.0
False,vocals-18-SIR,88.39836734693881,6,100,ref,sounds/vocals-18-SIR/ref.wav,False,quality,P,100.0
False,vocals-18-SIR,88.39836734693881,6,3,NUG1,sounds/vocals-18-SIR/NUG1.wav,False,quality,P,3.0
False,vocals-18-SIR,88.39836734693881,6,17,GRA3,sounds/vocals-18-SIR/GRA3.wav,False,quality,P,17.0
False,vocals-20-SAR,88.93242630385487,2,24,KAM2,sounds/vocals-20-SAR/KAM2.wav,False,quality,P,24.0
False,vocals-20-SAR,88.93242630385487,2,90,HUA,sounds/vocals-20-SAR/HUA.wav,False,quality,P,90.0
False,vocals-20-SAR,88.93242630385487,2,0,Quality,sounds/vocals-20-SAR/Quality.wav,False,quality,P,0.0
False,vocals-20-SAR,88.93242630385487,2,100,Interferer,sounds/vocals-20-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-20-SAR,88.93242630385487,2,33,DUR,sounds/vocals-20-SAR/DUR.wav,False,quality,P,33.0
False,vocals-20-SAR,88.93242630385487,2,99,ref,sounds/vocals-20-SAR/ref.wav,False,quality,P,99.0
False,vocals-20-SAR,88.93242630385487,2,77,CHA,sounds/vocals-20-SAR/CHA.wav,False,quality,P,77.0
False,vocals-20-SAR,88.93242630385487,2,7,KON,sounds/vocals-20-SAR/KON.wav,False,quality,P,7.0
False,vocals-26-SIR,91.09188208616786,4,84,HUA,sounds/vocals-26-SIR/HUA.wav,False,quality,P,84.0
False,vocals-26-SIR,91.09188208616786,4,0,Quality,sounds/vocals-26-SIR/Quality.wav,False,quality,P,0.0
False,vocals-26-SIR,91.09188208616786,4,24,KAM1,sounds/vocals-26-SIR/KAM1.wav,False,quality,P,24.0
False,vocals-26-SIR,91.09188208616786,4,100,Interferer,sounds/vocals-26-SIR/Interferer.wav,False,quality,P,100.0
False,vocals-26-SIR,91.09188208616786,4,100,ref,sounds/vocals-26-SIR/ref.wav,False,quality,P,100.0
False,vocals-26-SIR,91.09188208616786,4,85,RAF1,sounds/vocals-26-SIR/RAF1.wav,False,quality,P,85.0
False,vocals-26-SIR,91.09188208616786,4,44,JEO1,sounds/vocals-26-SIR/JEO1.wav,False,quality,P,44.0
False,vocals-26-SIR,91.09188208616786,4,12,KON,sounds/vocals-26-SIR/KON.wav,False,quality,P,12.0
False,vocals-49-SIR,127.5762358276645,3,78,HUA,sounds/vocals-49-SIR/HUA.wav,False,quality,P,78.0
False,vocals-49-SIR,127.5762358276645,3,0,Quality,sounds/vocals-49-SIR/Quality.wav,False,quality,P,0.0
False,vocals-49-SIR,127.5762358276645,3,22,NUG2,sounds/vocals-49-SIR/NUG2.wav,False,quality,P,22.0
False,vocals-49-SIR,127.5762358276645,3,71,JEO2,sounds/vocals-49-SIR/JEO2.wav,False,quality,P,71.0
False,vocals-49-SIR,127.5762358276645,3,35,KAM1,sounds/vocals-49-SIR/KAM1.wav,False,quality,P,35.0
False,vocals-49-SIR,127.5762358276645,3,100,Interferer,sounds/vocals-49-SIR/Interferer.wav,False,quality,P,100.0
False,vocals-49-SIR,127.5762358276645,3,100,ref,sounds/vocals-49-SIR/ref.wav,False,quality,P,100.0
False,vocals-49-SIR,127.5762358276645,3,4,STO2,sounds/vocals-49-SIR/STO2.wav,False,quality,P,4.0
False,vocals-41-SIR,114.3814965986395,1,96,HUA,sounds/vocals-41-SIR/HUA.wav,False,quality,P,96.0
False,vocals-41-SIR,114.3814965986395,1,0,Quality,sounds/vocals-41-SIR/Quality.wav,False,quality,P,0.0
False,vocals-41-SIR,114.3814965986395,1,84,RAF3,sounds/vocals-41-SIR/RAF3.wav,False,quality,P,84.0
False,vocals-41-SIR,114.3814965986395,1,100,Interferer,sounds/vocals-41-SIR/Interferer.wav,False,quality,P,100.0
False,vocals-41-SIR,114.3814965986395,1,76,DUR,sounds/vocals-41-SIR/DUR.wav,False,quality,P,76.0
False,vocals-41-SIR,114.3814965986395,1,67,UHL1,sounds/vocals-41-SIR/UHL1.wav,False,quality,P,67.0
False,vocals-41-SIR,114.3814965986395,1,100,ref,sounds/vocals-41-SIR/ref.wav,False,quality,P,100.0
False,vocals-41-SIR,114.3814965986395,1,5,NUG1,sounds/vocals-41-SIR/NUG1.wav,False,quality,P,5.0
False,vocals-25-SAR,108.53006802721075,5,88,HUA,sounds/vocals-25-SAR/HUA.wav,False,quality,P,88.0
False,vocals-25-SAR,108.53006802721075,5,0,Quality,sounds/vocals-25-SAR/Quality.wav,False,quality,P,0.0
False,vocals-25-SAR,108.53006802721075,5,88,RAF3,sounds/vocals-25-SAR/RAF3.wav,False,quality,P,88.0
False,vocals-25-SAR,108.53006802721075,5,100,Interferer,sounds/vocals-25-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-25-SAR,108.53006802721075,5,100,ref,sounds/vocals-25-SAR/ref.wav,False,quality,P,100.0
False,vocals-25-SAR,108.53006802721075,5,2,GRA2,sounds/vocals-25-SAR/GRA2.wav,False,quality,P,2.0
False,vocals-25-SAR,108.53006802721075,5,96,RAF1,sounds/vocals-25-SAR/RAF1.wav,False,quality,P,96.0
False,vocals-25-SAR,108.53006802721075,5,11,KON,sounds/vocals-25-SAR/KON.wav,False,quality,P,11.0
False,vocals-12-SAR,76.1846712018139,12,4,KAM2,sounds/vocals-12-SAR/KAM2.wav,False,quality,P,4.0
False,vocals-12-SAR,76.1846712018139,12,0,Quality,sounds/vocals-12-SAR/Quality.wav,False,quality,P,0.0
False,vocals-12-SAR,76.1846712018139,12,100,Interferer,sounds/vocals-12-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-12-SAR,76.1846712018139,12,17,DUR,sounds/vocals-12-SAR/DUR.wav,False,quality,P,17.0
False,vocals-12-SAR,76.1846712018139,12,100,ref,sounds/vocals-12-SAR/ref.wav,False,quality,P,100.0
False,vocals-12-SAR,76.1846712018139,12,3,GRA2,sounds/vocals-12-SAR/GRA2.wav,False,quality,P,3.0
False,vocals-12-SAR,76.1846712018139,12,14,KON,sounds/vocals-12-SAR/KON.wav,False,quality,P,14.0
False,vocals-12-SAR,76.1846712018139,12,45,GRA3,sounds/vocals-12-SAR/GRA3.wav,False,quality,P,45.0
False,vocals-19-SIR,89.28072562358261,9,30,KAM2,sounds/vocals-19-SIR/KAM2.wav,False,quality,P,30.0
False,vocals-19-SIR,89.28072562358261,9,62,HUA,sounds/vocals-19-SIR/HUA.wav,False,quality,P,62.0
False,vocals-19-SIR,89.28072562358261,9,5,Quality,sounds/vocals-19-SIR/Quality.wav,False,quality,P,5.0
False,vocals-19-SIR,89.28072562358261,9,11,KAM1,sounds/vocals-19-SIR/KAM1.wav,False,quality,P,11.0
False,vocals-19-SIR,89.28072562358261,9,100,Interferer,sounds/vocals-19-SIR/Interferer.wav,False,quality,P,100.0
False,vocals-19-SIR,89.28072562358261,9,100,ref,sounds/vocals-19-SIR/ref.wav,False,quality,P,100.0
False,vocals-19-SIR,89.28072562358261,9,0,KON,sounds/vocals-19-SIR/KON.wav,False,quality,P,0.0
False,vocals-19-SIR,89.28072562358261,9,18,GRA3,sounds/vocals-19-SIR/GRA3.wav,False,quality,P,18.0
False,vocals-42-SAR,105.74367346938766,11,9,KAM2,sounds/vocals-42-SAR/KAM2.wav,False,quality,P,9.0
False,vocals-42-SAR,105.74367346938766,11,0,Quality,sounds/vocals-42-SAR/Quality.wav,False,quality,P,0.0
False,vocals-42-SAR,105.74367346938766,11,58,UHL3,sounds/vocals-42-SAR/UHL3.wav,False,quality,P,58.0
False,vocals-42-SAR,105.74367346938766,11,100,Interferer,sounds/vocals-42-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-42-SAR,105.74367346938766,11,100,ref,sounds/vocals-42-SAR/ref.wav,False,quality,P,100.0
False,vocals-42-SAR,105.74367346938766,11,55,CHA,sounds/vocals-42-SAR/CHA.wav,False,quality,P,55.0
False,vocals-42-SAR,105.74367346938766,11,22,NUG3,sounds/vocals-42-SAR/NUG3.wav,False,quality,P,22.0
False,vocals-42-SAR,105.74367346938766,11,11,KON,sounds/vocals-42-SAR/KON.wav,False,quality,P,11.0
False,vocals-24-SAR,120.41868480725611,8,86,HUA,sounds/vocals-24-SAR/HUA.wav,False,quality,P,86.0
False,vocals-24-SAR,120.41868480725611,8,0,Quality,sounds/vocals-24-SAR/Quality.wav,False,quality,P,0.0
False,vocals-24-SAR,120.41868480725611,8,79,RAF2,sounds/vocals-24-SAR/RAF2.wav,False,quality,P,79.0
False,vocals-24-SAR,120.41868480725611,8,20,KAM1,sounds/vocals-24-SAR/KAM1.wav,False,quality,P,20.0
False,vocals-24-SAR,120.41868480725611,8,100,Interferer,sounds/vocals-24-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-24-SAR,120.41868480725611,8,100,ref,sounds/vocals-24-SAR/ref.wav,False,quality,P,100.0
False,vocals-24-SAR,120.41868480725611,8,9,STO2,sounds/vocals-24-SAR/STO2.wav,False,quality,P,9.0
False,vocals-24-SAR,120.41868480725611,8,40,GRA3,sounds/vocals-24-SAR/GRA3.wav,False,quality,P,40.0
False,vocals-48-SAR,87.13287981859389,13,26,KAM2,sounds/vocals-48-SAR/KAM2.wav,False,quality,P,26.0
False,vocals-48-SAR,87.13287981859389,13,45,HUA,sounds/vocals-48-SAR/HUA.wav,False,quality,P,45.0
False,vocals-48-SAR,87.13287981859389,13,0,Quality,sounds/vocals-48-SAR/Quality.wav,False,quality,P,0.0
False,vocals-48-SAR,87.13287981859389,13,84,RAF3,sounds/vocals-48-SAR/RAF3.wav,False,quality,P,84.0
False,vocals-48-SAR,87.13287981859389,13,100,Interferer,sounds/vocals-48-SAR/Interferer.wav,False,quality,P,100.0
False,vocals-48-SAR,87.13287981859389,13,99,ref,sounds/vocals-48-SAR/ref.wav,False,quality,P,99.0
False,vocals-48-SAR,87.13287981859389,13,0,NUG3,sounds/vocals-48-SAR/NUG3.wav,False,quality,P,0.0
False,vocals-48-SAR,87.13287981859389,13,36,JEO1,sounds/vocals-48-SAR/JEO1.wav,False,quality,P,36.0
False,vocals-30-SIR,113.89387755102052,7,83,HUA,sounds/vocals-30-SIR/HUA.wav,False,quality,P,82.82828282828282
False,vocals-30-SIR,113.89387755102052,7,1,Quality,sounds/vocals-30-SIR/Quality.wav,False,quality,P,0.0
False,vocals-30-SIR,113.89387755102052,7,22,JEO2,sounds/vocals-30-SIR/JEO2.wav,False,quality,P,21.21212121212121
False,vocals-30-SIR,113.89387755102052,7,100,Interferer,sounds/vocals-30-SIR/Interferer.wav,False,quality,P,100.0
False,vocals-30-SIR,113.89387755102052,7,100,ref,sounds/vocals-30-SIR/ref.wav,False,quality,P,100.0
False,vocals-30-SIR,113.89387755102052,7,84,CHA,sounds/vocals-30-SIR/CHA.wav,False,quality,P,83.83838383838383
False,vocals-30-SIR,113.89387755102052,7,93,RAF1,sounds/vocals-30-SIR/RAF1.wav,False,quality,P,92.92929292929293
False,vocals-30-SIR,113.89387755102052,7,30,NUG3,sounds/vocals-30-SIR/NUG3.wav,False,quality,P,29.292929292929294
False,vocals-45-SIR,87.23736961451232,10,19,KAM2,sounds/vocals-45-SIR/KAM2.wav,False,quality,P,19.0
False,vocals-45-SIR,87.23736961451232,10,64,HUA,sounds/vocals-45-SIR/HUA.wav,False,quality,P,64.0
False,vocals-45-SIR,87.23736961451232,10,0,Quality,sounds/vocals-45-SIR/Quality.wav,False,quality,P,0.0
